id_venda;cod_cliente;Des_Cliente;cod_produto;nom_produto;cod_marca;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
5,216;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;6;9;09/06/2014;2;5.3;63
5,542;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;2;16;16/02/2014;1;5.3;84
5,544;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;5;1;01/05/2015;1;5.3;1,000
5,569;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;9;24;24/09/2014;2;5.3;318
5,668;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;11;10;10/11/2015;1;5.3;1,436
6,040;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;5;7;07/05/2015;2;5.3;943
6,163;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;4;18;18/04/2014;2;5.3;48
6,287;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;4;7;07/04/2014;1;5.3;1,363
6,467;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;10;21;21/10/2014;3;5.3;1,320
6,552;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;10;5;05/10/2015;3;5.3;445
6,908;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;11;18;18/11/2014;3;5.3;97
6,947;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;4;15;15/04/2015;2;5.3;775
7,404;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;6;9;09/06/2015;2;5.3;324
7,930;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;5;1;01/05/2014;3;5.3;153
8,142;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;11;11;11/11/2015;3;5.3;1,047
8,401;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;6;10;10/06/2015;2;5.3;1,141
8,447;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;7;23;23/07/2014;1;5.3;245
8,790;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;5;8;08/05/2014;1;5.3;674
9,025;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;10;24;24/10/2014;3;5.3;1,206
9,175;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;12;8;08/12/2014;3;5.3;192
9,334;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;6;20;20/06/2015;1;5.3;1,380
9,546;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;7;6;06/07/2014;2;5.3;928
9,687;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;3;7;07/03/2014;2;5.3;488
9,894;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;7;7;07/07/2015;3;5.3;1,199
10,061;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;3;16;16/03/2014;3;5.3;994
10,262;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;7;21;21/07/2014;2;5.3;287
10,355;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;2;17;17/02/2014;1;5.3;560
10,535;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,015;3;24;24/03/2015;2;5.3;1,381
10,566;3;RENATO RUSSO;12;BORRACHA;7;TILIBRA;2,014;8;4;04/08/2014;2;5.3;270
159;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;3;25;25/03/2015;3;5.3;710
280;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;26;26/11/2014;2;5.3;1,197
726;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;2;5;05/02/2015;2;5.3;1,186
732;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;3;9;09/03/2014;3;5.3;1,217
876;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;9;6;06/09/2015;2;5.3;727
1,117;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;4;23;23/04/2015;3;5.3;355
1,163;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;2;28;28/02/2015;1;5.3;1,258
1,532;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;8;8;08/08/2014;1;5.3;512
1,547;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;11;5;05/11/2015;1;5.3;653
1,614;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;10;23;23/10/2014;1;5.3;836
1,844;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;5;10;10/05/2015;3;5.3;433
1,911;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;6;14;14/06/2015;2;5.3;703
1,923;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;10;4;04/10/2015;3;5.3;1,012
1,949;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;11;3;03/11/2015;3;5.3;169
2,160;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;1;12;12/01/2014;1;5.3;355
2,285;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;5;05/02/2014;2;5.3;1,339
2,314;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;4;4;04/04/2014;2;5.3;80
2,397;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;11;24;24/11/2015;3;5.3;284
2,449;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;9;12;12/09/2014;3;5.3;568
2,513;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;21;21/11/2014;1;5.3;562
2,535;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;3;23;23/03/2015;2;5.3;1,286
2,683;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;7;07/11/2014;1;5.3;1,196
2,842;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;2;13;13/02/2015;1;5.3;20
2,891;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;6;5;05/06/2014;1;5.3;545
2,919;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;11;1;01/11/2015;1;5.3;1,190
3,061;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;8;08/11/2014;1;5.3;546
3,079;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;5;24;24/05/2014;2;5.3;914
3,105;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;7;11;11/07/2015;2;5.3;89
3,155;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;8;11;11/08/2014;1;5.3;502
3,204;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;12;20;20/12/2014;1;5.3;327
3,427;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;23;23/08/2015;1;5.3;162
3,489;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;9;27;27/09/2015;3;5.3;909
3,690;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;4;20;20/04/2015;1;5.3;557
3,733;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;1;10;10/01/2014;2;5.3;851
3,821;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;1;25;25/01/2015;3;5.3;361
3,914;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;5;25;25/05/2015;2;5.3;212
4,178;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;7;10;10/07/2014;1;5.3;180
4,205;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;12;23;23/12/2014;1;5.3;1,078
4,526;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;7;26;26/07/2015;3;5.3;1,256
4,556;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;13;13/02/2014;2;5.3;837
5,256;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;12;21;21/12/2015;1;5.3;462
5,276;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;6;24;24/06/2014;3;5.3;145
5,326;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;22;22/02/2014;3;5.3;410
5,335;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;10;9;09/10/2015;2;5.3;41
5,361;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;7;3;03/07/2015;1;5.3;71
5,596;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;3;03/08/2015;1;5.3;768
5,656;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;12;28;28/12/2015;3;5.3;1,355
5,967;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;2;23;23/02/2015;1;5.3;145
6,103;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;9;09/11/2014;1;5.3;320
6,143;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;9;8;08/09/2014;1;5.3;1,227
6,150;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;3;9;09/03/2015;1;5.3;195
6,201;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;7;21;21/07/2015;2;5.3;416
6,366;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;6;1;01/06/2014;1;5.3;1,079
6,502;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;3;26;26/03/2015;1;5.3;655
6,523;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;6;10;10/06/2015;1;5.3;976
6,748;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;4;12;12/04/2014;1;5.3;414
6,786;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;15;15/08/2015;3;5.3;1,220
6,790;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;1;12;12/01/2015;3;5.3;1,304
6,940;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;10;6;06/10/2015;3;5.3;757
7,002;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;7;12;12/07/2014;1;5.3;1,464
7,027;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;20;20/02/2014;2;5.3;816
7,160;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;12;2;02/12/2014;2;5.3;333
7,237;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;8;2;02/08/2014;3;5.3;421
7,422;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;8;15;15/08/2014;1;5.3;1,350
7,591;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;12;27;27/12/2015;3;5.3;572
8,039;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;11;14;14/11/2014;3;5.3;1,050
8,040;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;25;25/02/2014;2;5.3;719
8,157;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;11;26;26/11/2015;1;5.3;1,088
8,233;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;3;23;23/03/2014;1;5.3;1,488
8,318;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;11;11/08/2015;1;5.3;3
8,334;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;28;28/02/2014;2;5.3;1,310
8,341;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;12;12;12/12/2015;1;5.3;1,105
8,536;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;7;17;17/07/2014;1;5.3;53
8,723;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;2;12;12/02/2014;3;5.3;1,340
8,777;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;3;6;06/03/2015;2;5.3;1,493
8,835;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;4;8;08/04/2014;2;5.3;1,325
8,956;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;21;21/08/2015;1;5.3;749
9,033;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;9;9;09/09/2015;2;5.3;473
9,174;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;5;8;08/05/2015;2;5.3;1,306
9,621;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;5;11;11/05/2015;3;5.3;467
9,684;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;10;24;24/10/2014;1;5.3;851
9,813;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;1;9;09/01/2015;1;5.3;20
9,865;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;8;19;19/08/2015;2;5.3;227
9,943;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;5;15;15/05/2014;2;5.3;738
9,964;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;9;18;18/09/2015;3;5.3;289
10,032;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;6;28;28/06/2014;3;5.3;349
10,533;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,014;4;23;23/04/2014;2;5.3;330
10,558;4;TOM JOBIM;12;BORRACHA;7;TILIBRA;2,015;6;14;14/06/2015;2;5.3;405
286;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;11;23;23/11/2014;2;5.3;469
357;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;10;23;23/10/2015;1;5.3;1,208
434;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;8;17;17/08/2015;2;5.3;178
512;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;1;22;22/01/2014;1;5.3;421
623;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;17;17/10/2014;1;5.3;1,086
781;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;8;6;06/08/2015;2;5.3;437
804;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;11;12;12/11/2014;1;5.3;1,185
1,283;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;12;8;08/12/2014;2;5.3;56
1,415;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;1;20;20/01/2014;1;5.3;271
1,998;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;11;21;21/11/2014;1;5.3;995
2,020;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;11;25;25/11/2014;1;5.3;434
2,185;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;9;15;15/09/2014;3;5.3;947
2,243;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;11;13;13/11/2015;1;5.3;536
2,293;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;3;3;03/03/2015;3;5.3;524
2,444;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;1;7;07/01/2014;3;5.3;1,269
2,614;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;6;21;21/06/2014;1;5.3;1,351
2,839;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;4;04/10/2014;1;5.3;1,042
3,090;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;3;8;08/03/2014;2;5.3;351
3,199;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;18;18/10/2014;1;5.3;315
3,417;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;5;7;07/05/2015;2;5.3;61
3,468;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;7;26;26/07/2014;3;5.3;1,366
3,544;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;8;21;21/08/2014;3;5.3;1,059
3,602;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;8;6;06/08/2015;1;5.3;751
3,611;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;5;14;14/05/2014;3;5.3;391
3,740;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;5;15;15/05/2015;2;5.3;1,107
3,907;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;7;4;04/07/2014;3;5.3;205
4,058;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;10;17;17/10/2015;2;5.3;172
4,136;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;7;19;19/07/2014;2;5.3;554
4,206;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;2;19;19/02/2014;3;5.3;943
4,250;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;11;13;13/11/2015;2;5.3;1,304
4,307;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;3;1;01/03/2015;2;5.3;444
4,420;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;25;25/10/2014;1;5.3;255
4,483;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;7;2;02/07/2015;2;5.3;74
4,678;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;1;8;08/01/2014;2;5.3;280
4,776;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;11;11/10/2014;1;5.3;268
4,970;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;5;15;15/05/2014;2;5.3;1,432
5,145;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;5;10;10/05/2015;2;5.3;1,402
5,220;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;6;26;26/06/2015;2;5.3;1,386
5,312;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;11;22;22/11/2014;3;5.3;716
5,321;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;2;13;13/02/2014;3;5.3;1,364
5,325;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;9;4;04/09/2015;3;5.3;835
5,449;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;3;20;20/03/2015;2;5.3;608
5,460;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;28;28/10/2014;3;5.3;214
5,495;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;3;2;02/03/2014;3;5.3;597
5,611;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;2;8;08/02/2014;1;5.3;1,165
5,653;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;1;17;17/01/2015;3;5.3;811
6,035;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;10;2;02/10/2015;1;5.3;550
6,440;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;4;10;10/04/2014;3;5.3;479
6,482;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;10;8;08/10/2015;2;5.3;1,298
6,575;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;19;19/10/2014;1;5.3;549
6,963;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;6;16;16/06/2015;1;5.3;1,307
7,286;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;7;13;13/07/2015;2;5.3;1,419
7,311;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;7;16;16/07/2014;2;5.3;831
7,471;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;7;16;16/07/2015;2;5.3;442
7,596;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;10;21;21/10/2014;2;5.3;1,353
7,808;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;5;5;05/05/2014;3;5.3;440
7,855;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;1;16;16/01/2015;3;5.3;247
8,187;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;1;10;10/01/2015;3;5.3;1,139
8,457;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;11;20;20/11/2015;1;5.3;870
8,617;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;9;11;11/09/2014;2;5.3;376
8,725;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;6;4;04/06/2015;1;5.3;139
8,898;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;12;25;25/12/2014;1;5.3;1,407
8,913;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;9;16;16/09/2015;1;5.3;771
9,344;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;1;24;24/01/2014;2;5.3;1,452
9,450;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;8;6;06/08/2015;3;5.3;512
9,482;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;5;2;02/05/2014;3;5.3;598
9,605;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;12;28;28/12/2014;2;5.3;143
9,770;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;4;18;18/04/2015;3;5.3;777
10,143;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;9;15;15/09/2014;1;5.3;1,458
10,213;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;7;15;15/07/2014;2;5.3;327
10,299;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,015;8;11;11/08/2015;1;5.3;41
10,399;5;EDSON ARANTES;12;BORRACHA;7;TILIBRA;2,014;5;26;26/05/2014;1;5.3;885
26;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;8;18;18/08/2015;2;5.3;842
423;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;7;28;28/07/2014;3;5.3;1,063
424;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;6;20;20/06/2014;1;5.3;309
657;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;1;26;26/01/2015;3;5.3;1,047
1,040;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;8;28;28/08/2015;3;5.3;765
1,081;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;12;25;25/12/2014;2;5.3;40
1,238;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;6;18;18/06/2014;2;5.3;46
1,522;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;10;11;11/10/2014;3;5.3;627
1,624;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;12;4;04/12/2014;3;5.3;180
1,687;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;4;18;18/04/2014;3;5.3;23
1,704;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;9;15;15/09/2014;3;5.3;174
1,766;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;1;10;10/01/2015;3;5.3;1,291
1,773;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;4;23;23/04/2015;1;5.3;745
1,785;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;11;11;11/11/2014;2;5.3;474
1,912;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;7;20;20/07/2015;1;5.3;105
1,947;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;7;23;23/07/2015;1;5.3;342
2,013;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;2;7;07/02/2015;3;5.3;769
2,163;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;3;19;19/03/2014;1;5.3;1,377
2,235;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;5;21;21/05/2015;2;5.3;384
2,284;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;2;24;24/02/2015;3;5.3;822
2,358;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;10;22;22/10/2014;2;5.3;1,024
2,445;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;3;11;11/03/2015;2;5.3;166
2,601;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;8;6;06/08/2014;1;5.3;890
2,706;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;9;17;17/09/2014;2;5.3;99
2,722;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;5;11;11/05/2015;3;5.3;1,475
2,779;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;10;15;15/10/2015;2;5.3;71
2,920;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;2;4;04/02/2015;3;5.3;91
3,122;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;5;9;09/05/2014;1;5.3;218
3,171;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;1;18;18/01/2015;2;5.3;1,318
3,338;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;3;23;23/03/2015;2;5.3;282
3,340;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;7;27;27/07/2014;1;5.3;894
3,811;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;10;24;24/10/2014;1;5.3;409
4,249;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;11;3;03/11/2015;3;5.3;1,000
4,716;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;3;26;26/03/2015;3;5.3;1,060
4,886;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;12;24;24/12/2015;3;5.3;535
4,956;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;10;15;15/10/2014;2;5.3;632
5,244;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;2;10;10/02/2015;2;5.3;1,059
5,503;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;4;12;12/04/2015;1;5.3;716
5,669;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;6;19;19/06/2014;2;5.3;50
5,695;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;6;7;07/06/2015;1;5.3;670
5,900;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;1;21;21/01/2014;1;5.3;143
5,945;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;8;5;05/08/2014;3;5.3;1,109
6,051;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;4;22;22/04/2015;3;5.3;1,260
6,297;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;11;17;17/11/2014;2;5.3;167
6,565;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;5;12;12/05/2015;1;5.3;710
6,696;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;1;3;03/01/2014;1;5.3;1,040
6,827;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;4;3;03/04/2014;2;5.3;915
6,922;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;9;2;02/09/2015;3;5.3;1,013
6,989;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;1;13;13/01/2015;2;5.3;1,459
7,076;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;3;14;14/03/2014;2;5.3;497
7,503;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,014;3;19;19/03/2014;1;5.3;217
7,587;6;REGINALDO ROSSI;12;BORRACHA;7;TILIBRA;2,015;5;28;28/05/2015;2;5.3;1,071
